id_institucion,nombre,tipo,estatus,area,escolaridad,palabras_clave_ingreso,palabras_clave_egreso,openness,conscientiousness,extraversion,agreeableness,neuroticism
806ba9,CIENCIAS DE LA COMPUTACION,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,,,,,
806ba9,PSICOLOGIA ORGANIZACIONAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.8,0.8,0.7,0.8,0.3
806ba9,CIENCIAS DE LA COMUNICACION,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,,,,,
806ba9,MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
806ba9,ADMINISTRACION DE EMPRESAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
806ba9,COMERCIO INTERNACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.7,0.8,0.7,0.6,0.4
806ba9,CONTADOR PUBLICO Y FINANZAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
806ba9,DERECHO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
806ba9,ECONOMIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
806ba9,RELACIONES INTERNACIONALES,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,,,,,
806ba9,ADMINISTRACION FINANCIERA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
806ba9,ESTRATEGIAS DE NEGOCIO BASADAS EN TECNOLOGIAS DE INFORMACION,FEDERAL,VIGENTE,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN,,,,,,,,
806ba9,ADMINISTRACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
806ba9,ADMINISTRACION DE LAS TELECOMUNICACIONES,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
806ba9,MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
806ba9,FINANZAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
806ba9,GESTION DE LA INGENIERIA,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,,,,,
806ba9,ADMINISTRACION DE TECNOLOGIAS DE INFORMACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
806ba9,ADMINISTRACION DE SISTEMAS DE INFORMACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
806ba9,ADMINISTRACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
806ba9,FINANZAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
806ba9,FINANZAS INTERNACIONALES,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
806ba9,NEGOCIOS INTERNACIONALES,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.7,0.8,0.7,0.6,0.4
806ba9,MERCADOTECNIA INTERNACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
806ba9,CIENCIAS DE LA ADMINISTRACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
806ba9,MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
806ba9,EDUCACION CON ESPECIALIDAD EN DERECHO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.73,0.79,0.76,0.79,0.39
806ba9,EDUCACION CON ESPECIALIDAD EN ARQUITECTURA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
806ba9,EDUCACION CON ESPECIALIDAD EN RELACIONES INTERNACIONALES,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.73,0.79,0.76,0.79,0.39
806ba9,EDUCACION CON ESPECIALIDAD EN QUIMICA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
806ba9,EDUCACION CON ESPECIALIDAD EN BIOLOGIA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
806ba9,EDUCACION CON ESPECIALIDAD EN MATEMATICAS,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,0.73,0.79,0.76,0.79,0.39
806ba9,EDUCACION CON ESPECIALIDAD EN LINGÜISTICA APLICADA (AREA DE INGLES COMO LENGUA EXTRANJERA),FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.73,0.79,0.76,0.79,0.39
806ba9,EDUCACION CON ESPECIALIDAD EN LINGÜISTICA APLICADA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
806ba9,EDUCACION CON ESPECIALIDAD EN DESARROLLO COGNITIVO,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
806ba9,EDUCACION CON ESPECIALIDAD EN COMUNICACION,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.73,0.79,0.76,0.79,0.39
806ba9,EDUCACION CON ESPECIALIDAD EN LINGÜISTICA APLICADA (AREA DE ESPAÑOL),FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
806ba9,EDUCACION CON ESPECIALIDAD EN ARQUITECTURA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
806ba9,EDUCACION CON ESPECIALIDAD EN RELACIONES INTERNACIONALES,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.73,0.79,0.76,0.79,0.39
806ba9,EDUCACION CON ESPECIALIDAD EN QUIMICA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
806ba9,EDUCACION CON ESPECIALIDAD EN BIOLOGIA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
806ba9,EDUCACION CON ESPECIALIDAD EN MATEMATICAS,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,0.73,0.79,0.76,0.79,0.39
806ba9,EDUCACION CON ESPECIALIDAD EN LINGÜISTICA APLICADA (AREA DE INGLES COMO LENGUA EXTRANJERA),FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.73,0.79,0.76,0.79,0.39
806ba9,EDUCACION CON ESPECIALIDAD EN LINGÜISTICA APLICADA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
806ba9,EDUCACION CON ESPECIALIDAD EN DESARROLLO COGNITIVO,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
806ba9,EDUCACION CON ESPECIALIDAD EN COMUNICACION,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.73,0.79,0.76,0.79,0.39
806ba9,EDUCACION CON ESPECIALIDAD EN LINGÜISTICA APLICADA (AREA DE ESPAÑOL),FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
b4d8c3,CIENCIAS DE LA COMPUTACION,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,,,,,
b4d8c3,MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
b4d8c3,COMERCIO INTERNACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.7,0.8,0.7,0.6,0.4
b4d8c3,ECONOMIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
b4d8c3,ADMINISTRACION DE EMPRESAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
b4d8c3,ADMINISTRACION FINANCIERA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
b4d8c3,CONTADOR PUBLICO Y FINANZAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
b4d8c3,ADMINISTRACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
b4d8c3,MERCADOTECNIA INTERNACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
b4d8c3,MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
b4d8c3,CIENCIAS DE LA ADMINISTRACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
b4d8c3,ADMINISTRACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
b4d8c3,FINANZAS INTERNACIONALES,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
b4d8c3,ADMINISTRACION DE SISTEMAS DE INFORMACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
b4d8c3,ADMINISTRACION DE TECNOLOGIAS DE INFORMACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
b4d8c3,NEGOCIOS INTERNACIONALES,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.7,0.8,0.7,0.6,0.4
b4d8c3,FINANZAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
b4d8c3,EDUCACION CON ESPECIALIDAD EN DERECHO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.73,0.79,0.76,0.79,0.39
b4d8c3,EDUCACION CON ESPECIALIDAD EN LINGÜISTICA APLICADA (AREA DE INGLES COMO LENGUA EXTRANJERA),FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.73,0.79,0.76,0.79,0.39
b4d8c3,EDUCACION CON ESPECIALIDAD EN DESARROLLO COGNITIVO,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
b4d8c3,EDUCACION CON ESPECIALIDAD EN RELACIONES INTERNACIONALES,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.73,0.79,0.76,0.79,0.39
b4d8c3,EDUCACION CON ESPECIALIDAD EN HUMANIDADES,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.73,0.79,0.76,0.79,0.39
b4d8c3,EDUCACION CON ESPECIALIDAD EN ARQUITECTURA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
b4d8c3,EDUCACION CON ESPECIALIDAD EN MATEMATICAS,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,0.73,0.79,0.76,0.79,0.39
b4d8c3,EDUCACION CON ESPECIALIDAD EN COMUNICACION,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.73,0.79,0.76,0.79,0.39
b4d8c3,EDUCACION CON ESPECIALIDAD EN QUIMICA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
b4d8c3,EDUCACION CON ESPECIALIDAD EN LINGÜISTICA APLICADA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
b4d8c3,EDUCACION CON ESPECIALIDAD EN LINGÜISTICA APLICADA (AREA DE ESPAÑOL),FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
b4d8c3,EDUCACION CON ESPECIALIDAD EN BIOLOGIA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
b4d8c3,EDUCACION CON ESPECIALIDAD EN FISICA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.6,0.7,0.88,0.72,0.3
b4d8c3,INGENIERO FISICO INDUSTRIAL,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
b4d8c3,INGENIERO EN SISTEMAS DE INFORMACION,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
b4d8c3,INGENIERO CIVIL,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
b4d8c3,INGENIERO EN ELECTRONICA Y COMUNICACIONES,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
b4d8c3,INGENIERO MECANICO ADMINISTRADOR,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
b4d8c3,INGENIERO MECANICO ELECTRICISTA,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
b4d8c3,INGENIERO INDUSTRIAL Y DE SISTEMAS,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
b4d8c3,INGENIERO QUIMICO Y DE SISTEMAS,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
b4d8c3,INGENIERO QUIMICO ADMINISTRADOR,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
b4d8c3,INGENIERO EN SISTEMAS ELECTRONICOS,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
b4d8c3,INGENIERO EN SISTEMAS COMPUTACIONALES,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
b4d8c3,CIENCIAS CON ESPECIALIDAD EN INGENIERIA INDUSTRIAL,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",ingeniería,,,,,,,
b4d8c3,INGENIERIA INDUSTRIAL,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,0.7,0.9,0.6,0.6,0.3
b4d8c3,CIENCIAS CON ESPECIALIDAD EN INGENIERIA AMBIENTAL (PREVENCION Y CONTROL),FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",ingeniería,,,,,,,
b4d8c3,INGENIERIA AMBIENTAL,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,,,,,
b4d8c3,CIENCIAS CON ESPECIALIDAD EN SISTEMAS DE CALIDAD,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,,,,,
eb5476,SISTEMAS DE COMPUTACION ADMINISTRATIVA,FEDERAL,VIGENTE,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN,,,,,,,,
eb5476,CIENCIAS DE LA COMPUTACION,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,,,,,
eb5476,HOTELERIA Y TURISMO,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
eb5476,COMERCIO INTERNACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.7,0.8,0.7,0.6,0.4
eb5476,CONTADOR PUBLICO Y FINANZAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
eb5476,ADMINISTRACION DE EMPRESAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
eb5476,MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
eb5476,ADMINISTRACION FINANCIERA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
eb5476,COMERCIO INTERNACIONAL CON ESPECIALIDAD EN AGRONEGOCIOS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
eb5476,ECONOMIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
eb5476,FINANZAS INTERNACIONALES,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
eb5476,ADMINISTRACION DE SISTEMAS DE INFORMACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
eb5476,NEGOCIOS INTERNACIONALES,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.7,0.8,0.7,0.6,0.4
eb5476,ADMINISTRACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
eb5476,ADMINISTRACION DE TECNOLOGIAS DE INFORMACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
eb5476,MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
eb5476,MERCADOTECNIA INTERNACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
eb5476,FINANZAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
eb5476,CIENCIAS DE LA ADMINISTRACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
eb5476,EDUCACION CON ESPECIALIDAD EN FISICA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.6,0.7,0.88,0.72,0.3
eb5476,EDUCACION CON ESPECIALIDAD EN RELACIONES INTERNACIONALES,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.73,0.79,0.76,0.79,0.39
eb5476,EDUCACION CON ESPECIALIDAD EN COMUNICACION,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.73,0.79,0.76,0.79,0.39
eb5476,EDUCACION CON ESPECIALIDAD EN LINGÜISTICA APLICADA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
eb5476,EDUCACION CON ESPECIALIDAD EN LINGÜISTICA APLICADA (AREA DE ESPAÑOL),FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
eb5476,EDUCACION CON ESPECIALIDAD EN QUIMICA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
eb5476,EDUCACION CON ESPECIALIDAD EN DESARROLLO COGNITIVO,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
eb5476,EDUCACION CON ESPECIALIDAD EN ARQUITECTURA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
eb5476,EDUCACION CON ESPECIALIDAD EN DERECHO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.73,0.79,0.76,0.79,0.39
eb5476,EDUCACION CON ESPECIALIDAD EN LINGÜISTICA APLICADA (AREA DE INGLES COMO LENGUA EXTRANJERA),FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.73,0.79,0.76,0.79,0.39
eb5476,EDUCACION CON ESPECIALIDAD EN MATEMATICAS,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,0.73,0.79,0.76,0.79,0.39
eb5476,EDUCACION CON ESPECIALIDAD EN HUMANIDADES,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.73,0.79,0.76,0.79,0.39
eb5476,EDUCACION CON ESPECIALIDAD EN BIOLOGIA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
eb5476,INGENIERO EN SISTEMAS ELECTRONICOS,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
eb5476,INGENIERO QUIMICO Y DE SISTEMAS,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
eb5476,INGENIERO CIVIL,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
eb5476,INGENIERO MECANICO ADMINISTRADOR,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
eb5476,INGENIERO FISICO INDUSTRIAL,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
eb5476,INGENIERO EN SISTEMAS COMPUTACIONALES,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
eb5476,INGENIERO EN SISTEMAS DE INFORMACION,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
eb5476,INGENIERO MECANICO ELECTRICISTA,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
eb5476,INGENIERO EN ELECTRONICA Y COMUNICACIONES,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
eb5476,INGENIERO INDUSTRIAL Y DE SISTEMAS,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
eb5476,INGENIERO QUIMICO ADMINISTRADOR,FEDERAL,VIGENTE,"INGENIERIA",,,,,,,,
eb5476,CIENCIAS CON ESPECIALIDAD EN SISTEMAS DE CALIDAD,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,,,,,
eb5476,CIENCIAS CON ESPECIALIDAD EN INGENIERIA INDUSTRIAL,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",ingeniería,,,,,,,
eb5476,INGENIERIA AMBIENTAL,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,,,,,
eb5476,CIENCIAS CON ESPECIALIDAD EN INGENIERIA AMBIENTAL (PREVENCION Y CONTROL),FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",ingeniería,,,,,,,
eb5476,INGENIERIA INDUSTRIAL,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,0.7,0.9,0.6,0.6,0.3
ffed70,SISTEMAS DE COMPUTACION ADMINISTRATIVA,FEDERAL,VIGENTE,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN,,,,,,,,
ffed70,CIENCIAS DE LA COMPUTACION,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,,,,,
ffed70,ADMINISTRACION FINANCIERA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
ffed70,COMERCIO INTERNACIONAL CON ESPECIALIDAD EN AGRONEGOCIOS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
ffed70,COMERCIO INTERNACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.7,0.8,0.7,0.6,0.4
ffed70,CONTADOR PUBLICO Y FINANZAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
ffed70,ECONOMIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
ffed70,HOTELERIA Y TURISMO,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
ffed70,ADMINISTRACION DE EMPRESAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
ffed70,MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
ffed70,ADMINISTRACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
ffed70,MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
ffed70,ADMINISTRACION DE TECNOLOGIAS DE INFORMACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
ffed70,FINANZAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
ffed70,FINANZAS INTERNACIONALES,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
ffed70,ADMINISTRACION DE SISTEMAS DE INFORMACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
ffed70,MERCADOTECNIA INTERNACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
ffed70,NEGOCIOS INTERNACIONALES,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.7,0.8,0.7,0.6,0.4
ffed70,CIENCIAS DE LA ADMINISTRACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
ffed70,EDUCACION CON ESPECIALIDAD EN DERECHO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.73,0.79,0.76,0.79,0.39
ffed70,EDUCACION CON ESPECIALIDAD EN MATEMATICAS,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,0.73,0.79,0.76,0.79,0.39
ffed70,EDUCACION CON ESPECIALIDAD EN COMUNICACION,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.73,0.79,0.76,0.79,0.39
ffed70,EDUCACION CON ESPECIALIDAD EN LINGÜISTICA APLICADA (AREA DE ESPAÑOL),FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
ffed70,EDUCACION CON ESPECIALIDAD EN LINGÜISTICA APLICADA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
ffed70,EDUCACION CON ESPECIALIDAD EN RELACIONES INTERNACIONALES,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.73,0.79,0.76,0.79,0.39
ffed70,EDUCACION CON ESPECIALIDAD EN HUMANIDADES,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.73,0.79,0.76,0.79,0.39
ffed70,EDUCACION CON ESPECIALIDAD EN DESARROLLO COGNITIVO,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
ffed70,EDUCACION CON ESPECIALIDAD EN LINGÜISTICA APLICADA (AREA DE INGLES COMO LENGUA EXTRANJERA),FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.73,0.79,0.76,0.79,0.39
ffed70,EDUCACION CON ESPECIALIDAD EN FISICA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.6,0.7,0.88,0.72,0.3
